Unit,Date,Production_Potential,Gross_Oil_Production,Net_Oil_Production,Oil_Losses,Oil_Salinity,BSW_Outlet,Produced_Water,Discharged_Water,Oil_Content_in_Discharged_Water,Total_WI,Target_WI,WI Losses,Produced Gas,Gas Injection,Target GI,Gas Lift,Import Gas,Gas Export,HP Fuel Gas,LP Fuel Gas,HP Flare,LP Flare,Fuel Gas,Flare,Flare Commulative
Unit_2,7/27/2024,24131.14,22962.83,22889.43,1241.71,219,0.32,112,0,0,14711.98,14711.98,8688.02,4877870.87,3438250.96,3438250.96,453125,0,1022288.18,402718.75,11705.08,34.78,1899.45,414423.83,1934.23,1934.23
Unit_3,7/27/2024,24721.42,20973.78,20948.7,3772.72,60,0.12,25.16,0,0,20140.98,24600,4459.02,4959626.51,4439764.21,4439764.21,0,0,0,509717.8,7965.09,665.49,0,517682.89,665.49,665.49
Unit_5,7/27/2024,28500.19,28776.7554,28677.13928,0,92.4,0.22,63.22,62,0,31140.70,31600,459.30,11900816.41,10964595.36,10964595.36,0,0,0,859238.96,0,0,48258.37,859238.96,48258.37,48258.37
Unit_6,7/27/2024,14561.76647,15486.93145,15424.98372,0,35,0.16,24.77,0,0,0.00,0,0.00,6110302.6,5746313.1,5746313,0,0,0,344732.8,0,12300.7,6956,344732.8,19256.7,19256.7
Unit_1,7/27/2024,7841.04,7903.73,7881.59956,0,26,0.28,22.13,0,0,0.00,0,0.00,3388699.36,3101237.3,3101237.3,0,0,0,273306.15,0,6086.32,8069.59,273306.15,14155.91,14155.91
Unit_4,7/27/2024,25322.8,25653.61,25530.48,0,79,0.48,40.04,339.84,0.5,8511.24,8450,-61.24,5822899,3422409,3422409,,0,1638814,747935,,,25083,747935,25083,25083
Unit_2,7/28/2024,24131.14,22742.29,22678.7,1452.44,198,0.34,112,0,0,14712.20,14712.2,8687.80,4851425.29,3415992.01,3415992.01,659835,0,1012443.81,404543.96,13837.35,2263.46,1372.22,418381.31,3635.68,3635.68
Unit_3,7/28/2024,24721.42,20952.97,20930.01,3791.41,59,0.12,25.14,0,0,20207.76,24600,4392.24,4958718.6,4418537.28,4418537.28,0,0,0,522647.26,14772.48,1257.04,0.59,537419.74,1257.63,1257.63
Unit_5,7/28/2024,28500.19,28757.22584,28657.67733,0,96.8,0.22,63.18,0,0,31103.80,31600,496.20,11781327.54,11023372.99,11023372.99,0,0,0,696962,0,0,32772.51,696962,32772.51,32772.51
Unit_6,7/28/2024,14561.76647,14627.5739,14580.76567,0,35,0.18,26.32,0,0,0.00,0,0.00,6109156.2,5739820.3,5739820,0,0,0,348047.4,0,12556,8732.5,348047.4,21288.5,21288.5
Unit_1,7/28/2024,7841.04,7902.96,7880.83171,0,27,0.28,22.12,0,0,0.00,0,0.00,3386364.43,3099757.08,3099757.08,0,0,0,272877.04,0,6176.98,7553.33,272877.04,13730.31,13730.31
Unit_4,7/28/2024,25322.8,25643.4,25517.75,0,73,0.49,40.03,327.54,0.7,8506.32,8450,-56.32,5811471,3140433,3140433,,0,1890076,765596,,,26712,765596,26712,26712
Unit_2,7/29/2024,24131.14,22864.45,22795.94,1335.2,191,0.3,68.59,0,0,14687.00,14687,8713.00,4864300.12,3386203.57,3386203.57,643698,0,1039729.08,417674.45,14047.86,4438,1235.65,431722.31,5673.65,5673.65
Unit_3,7/29/2024,24721.42,20957.8,20934.83,3786.59,60,0.11,23.05,0,0,20240.55,24600,4359.45,4959223.99,4441118.84,4441118.84,0,0,0,510137.74,4833.94,1626.49,0.13,514971.68,1626.62,1626.62
Unit_5,7/29/2024,28500.19,28736.66005,28637.18273,0,96.6,0.22,63.14,60,0,31092.20,31600,507.80,11771873.21,11038009.92,11038009.92,0,0,0,677343.85,0,0,28973.22,677343.85,28973.22,28973.22
Unit_6,7/29/2024,14561.76647,15118.80981,15068.91774,0,28,0.28,42.33,0,0,0.00,0,0.00,6115311.6,5736837.8,5736837.8,0,0,0,336125.2,0,20777.9,21570.7,336125.2,42348.6,42348.6
Unit_1,7/29/2024,7841.04,7903.55,7882.21041,0,30,0.27,21.33,0,0,0.00,0,0.00,3385041.73,3098598.88,3098598.88,0,0,0,272820.74,0,6174.86,7447.25,272820.74,13622.11,13622.11
Unit_4,7/29/2024,25322.8,25608.62,25483.14,0,89,0.49,39.98,245.56,1.6,8508.37,8450,-58.37,5829358,3154943,3154943,,0,1895904,765423,,,24440,765423,24440,24440
Unit_2,7/30/2024,24131.14,23053.97,22982.59,1148.55,197,0.31,71.47,0,0,14768.32,14768.32,8631.68,4889723.1,3362257.12,3362257.12,647738,0,1103122.5,409096.27,10256.22,32.68,3987.15,419352.49,4019.83,4019.83
Unit_3,7/30/2024,24721.42,20975.48,20950.39,3771.03,57,0.12,25.17,0,0,20203.80,24600,4396.20,4951869.45,4436736.59,4436736.59,0,0,0,507555.03,4851.07,1247.25,0,512406.1,1247.25,1247.25
Unit_5,7/30/2024,28585.25966,28701.03402,28635.12047,0,86.1,0.23,66.01,89,0,31100.00,31600,500.00,11786486.64,11101163.13,11101163.13,0,0,0,625944.93,0,0,30231.09,625944.93,30231.09,30231.09
Unit_6,7/30/2024,14561.76647,14474.18383,14422.07677,139.6897,17,0.36,52.1,0,0,0.00,0,0.00,6113403.8,5740525.6,5740525,0,0,0,335695.7,0,21745,15437.5,335695.7,37182.5,37182.5
Unit_1,7/30/2024,7841.04,7901.27,7879.14645,0,31,0.28,22.12,0,0,0.00,0,0.00,3392823.13,3114251.95,3114251.95,0,0,0,256080.63,0,14128.54,8362.01,256080.63,22490.55,22490.55
Unit_4,7/30/2024,25322.8,25582.71,25516.2,0,236,0.26,40.03,27.48,1.6,8519.70,8450,-69.7,5835273,3198430,3198430,,0,1891726,720836,,,35690,720836,35690,35690
Unit_2,7/31/2024,24109.59,23028.4,22952.49,1157.1,201,0.33,75.99,0,0,14675.00,14675,8725.00,4840887.5,3345931.93,3345931.93,658480,0,1077762.54,405293.84,10104.51,212.94,616.25,415398.35,829.19,829.19
Unit_3,7/31/2024,24721.42,20985.01,20959.92,3761.5,50,0.12,25.18,0,0,20397.70,24600,4202.30,4953012.93,4439669.84,4439669.84,0,0,0,505996.52,4840.41,984.19,0,510836.93,984.19,984.19
Unit_5,7/31/2024,28585.25966,28787.53143,28721.41924,0,91,0.24,69.09,260,0,31063.30,31600,536.70,11746066.13,10809727.23,10809727.23,0,0,0,657244.92,0,0,251558.83,657244.92,251558.83,251558.83
Unit_6,7/31/2024,14561.76647,14769.63175,14448.8626,112.90387,18.3,0.22,31.85,0,0,0.00,0,0.00,6127640,5752962.7,5752962,0,0,0,334494.1,0,13151.3,23087.9,334494.1,36239.2,36239.2
Unit_1,7/31/2024,7841.04,7899.03,7877.70262,0,30,0.27,21.32,0,0,0.00,0,0.00,3385439.34,3098699.71,3098699.71,0,0,0,272040.04,0,5822.86,8876.73,272040.04,14699.59,14699.59
Unit_4,7/31/2024,25322.8,25860.05,25787.64,0,234,0.28,40.46,35.43,1.6,8502.20,8450,-52.2,5831691,3699721,3699721,,0,1197125,714681,,,231559,714681,231559,231559
Unit_2,8/1/2024,24109.6,22979.01,22900.96,1208.64,199,0.34,78.12,0,0,14660.00,14660,8740.00,4689047,3441077.94,3441077.94,662261,0,834113,402213,10004,3,670,412217,673,673
Unit_3,8/1/2024,24727.1,20986.46,20967.66,3759.44,54,0.09,18.88,0,0,20774.52,24600,3825.48,4966710,4440848.12,4440848.12,0,0,0,506192,5022,12874,268,511214,13142,13142
Unit_5,8/1/2024,28901.95103,28763.46168,28664.26122,237.68981,58.6,0.26,74.72,265,0,30959.50,31600,640.50,11480145.2,9884871.36,9884871.36,0,0,0,656915.44,0,0,912414.51,656915.44,912414.51,912414.51
Unit_6,8/1/2024,14561.76647,14477.72037,14441.52607,120.2404,18.3,0.22,31.85,0,0,0.00,0,0.00,6127186,5765585.5,5765585,0,0,0,322280.5,0,15416.3,23590.7,322280.5,39007,39007
Unit_1,8/1/2024,7841.04,7900.32,7878.98914,0,29,0.27,21.33,0,0,0.00,0,0.00,3384995.46,3098373.05,3098373.05,0,0,0,272471.19,0,5947.52,8203.7,272471.19,14151.22,14151.22
Unit_4,8/1/2024,25322.8,25810.85,25741.16,0,228.3,0.27,40.38,50.41,1.6,8491.16,8450,-41.16,5915374,4949593,4949593,,0,200748,711080,,,65342,711080,65342,65342
Unit_2,8/2/2024,24109.6,22905.86,22825.77,1283.83,224,0.35,80.17,0,0,14635.00,14635,8765.00,4920220,3717300.09,3717300.09,672512,0,787902,403164,10127,2,758,413291,760,760
Unit_3,8/2/2024,24727.1,20981.02,20955.92,3771.18,55,0.12,25.17,0,0,20762.36,24600,3837.64,4930815,4377320.67,4377320.67,0,0,0,510735,12286,27790,1207,523021,28997,28997
Unit_5,8/2/2024,28531.79643,18688.94827,18622.58636,9909.21007,59.2,0.27,50.41,168,0,19692.10,31600,11907.90,7639964.54,7057328.37,7057328.37,0,0,0,445188.9,2.38,0,120476.39,445191.28,120476.39,120476.39
Unit_6,8/2/2024,14561.76647,15885.8116,15780.25126,0,21.8,0.23,36.42,0,0,0.00,0,0.00,7116591.1,6282737,6282737,0,0,0,355783.8,0,468487.7,9582.6,355783.8,478070.3,478070.3
Unit_1,8/2/2024,7841.04,7901.67,7879.54532,0,30,0.28,22.12,0,0,0.00,0,0.00,3384232.6,3097316.65,3097316.65,0,0,0,272942.08,0,6082.63,7891.24,272942.08,13973.87,13973.87
Unit_4,8/2/2024,25322.8,25596.99,25522.76,0,248,0.29,40.03,53.77,1.6,8491.77,8450,-41.77,5938148.07,5201821,5201821,,0,212.49,718109,,,29403,718109,29403,29403
Unit_2,8/3/2024,24109.6,22871.07,22786.53,1323.07,201,0.37,84.62,0,0,14702.00,14702,8698.00,4720007,3401007.05,3401007.05,674252,0,890225,411265,15754,303,485,427019,788,788
Unit_3,8/3/2024,24727.1,21028.55,21009.71,3717.39,56,0.09,18.92,0,0,20868.58,24600,3731.42,4877890,4347484.28,4347484.28,0,0,0,514186,13079,1554,43,527265,1597,1597
Unit_5,8/3/2024,28531.79643,0,0,28531.79643,0,0,0,0,0,0.00,31600,31600.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_6,8/3/2024,14561.76647,19724.45857,19593.39063,0,123,0.65,128.11,0,0,0.00,0,0.00,8288855.6,7809729.2,7809729.2,0,0,0,387107,0,57272.3,34747.1,387107,92019.4,92019.4
Unit_1,8/3/2024,7841.04,7900.62,7878.49826,0,29,0.28,22.12,0,0,0.00,0,0.00,3383459.46,3080823.73,3080823.73,0,0,0,288727.08,0,5961.14,7947.51,288727.08,13908.65,13908.65
Unit_4,8/3/2024,25322.8,25872.26,25802.4,0,244,0.27,40.48,85.13,1.6,8489.16,8450,-39.16,6000025,5198258,5198258,,0,0,718885,,,94223,718885,94223,94223
Unit_2,8/4/2024,24109.6,22776.76,22699.4,1410.2,205,0.34,77.44,0,0,14642.19,14642.19,8757.81,4686372,3619668.74,3619668.74,669621,0,649046,404393,12022,0,282,416415,282,282
Unit_3,8/4/2024,24727.1,21011.55,20992.72,3734.38,56,0.09,18.91,0,0,20816.50,24600,3783.50,4835360,4304631.1,4304631.1,0,0,0,520964,4689,3149,372,525653,3521,3521
Unit_5,8/4/2024,28531.79643,0,0,28531.79643,0,0,0,0,0,0.00,31600,31600.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_6,8/4/2024,14561.76647,21715.43962,21571.14172,0,70.6,0.46,99.68,0,0,0.00,0,0.00,9196218.8,8767957.3,8767957,0,0,0,407348.7,0,11107.8,9805,407348.7,20912.8,20912.8
Unit_1,8/4/2024,7841.04,7894.24,7869.76786,0,33,0.31,24.47,0,0,0.00,0,0.00,3383853.05,3090041.5,3090041.5,0,0,0,279725.71,0,6198.5,7887.34,279725.71,14085.84,14085.84
Unit_4,8/4/2024,25322.8,25926.17,25848.39,0,210.5,0.3,40.55,94.61,32.1,8451.92,8450,-1.92,5914473,5119129,5119129,,0,75710,669836,,,61155,669836,61155,61155
Unit_2,8/5/2024,24109.6,22714.04,22634.62,1474.98,217,0.35,80,0,0,14616.63,14616.63,8783.37,4655344,3724193.58,3724193.58,647593,0,507412,401431,13209,7778,363,414640,8141,8141
Unit_3,8/5/2024,24727.1,21051.24,21034.48,3692.62,53,0.08,16.84,0,0,21986.41,24600,2613.59,4845559,4312364.38,4312364.38,0,0,0,525483,4690,1469,0,530173,1469,1469
Unit_5,8/5/2024,28531.79643,4187.906238,4181.10671,24350.68972,42.9,0.16,6.7,0,0,0.00,31600,31600.00,1329360.2,1390.43,1390.43,0,0,0,16773.11,26.5,0,1286458.84,16799.61,1286458.84,1286458.84
Unit_6,8/5/2024,14561.76647,21738.73366,21594.29976,0,64,0.31,67.15,0,0,0.00,0,0.00,9229752.9,8672841.2,8672841,0,0,0,406383.6,0,93842.1,56686,406383.6,150528.1,150528.1
Unit_1,8/5/2024,7841.04,7893.56,7869.87932,0,30,0.3,23.68,0,0,0.00,0,0.00,3384746.25,3086522.46,3086522.46,0,0,0,284068.36,0,6153.67,8001.76,284068.36,14155.43,14155.43
Unit_4,8/5/2024,25322.8,26255.99,26166.72,0,218.5,0.34,41.05,104.08,32.1,8456.11,8450,-6.11,5908153,5132845,5132845,,0,0,741122,,,45526,741122,45526,45526
Unit_2,8/6/2024,24109.6,22488.33,22411.95,1697.65,225,0.34,77,0,0,14554.91,14554.91,8845.09,4658130,3198837,3198837,645818,0,1038754,396110,19316,3776,386,415426,4162,4162
Unit_3,8/6/2024,24727.1,21065.47,21038.17,3688.93,51,0.13,27.38,0,0,18040.19,24600,6559.81,4847824,4288614.37,4288614.37,0,0,0,545389,11151,1143,0,556540,1143,1143
Unit_5,8/6/2024,28531.79643,17342.20431,17292.73672,11239.05971,38.6,0.17,29.44,0,0,10277.70,31600,21322.30,6554001.92,4624325.17,4624325.17,0,0,0,413826.64,6.57,0,1459598.42,413833.21,1459598.42,1459598.42
Unit_6,8/6/2024,21865.28014,21676.21623,21619.85807,245.42207,50,0.26,56.35,0,0,0.00,0,0.00,9247438.3,8647385.2,8647385,0,0,0,418604.1,0,115608,65841,418604.1,181449,181449
Unit_1,8/6/2024,7841.04,7900.51,7879.17862,0,28,0.27,21.33,0,0,0.00,0,0.00,3324382.58,2876080.08,2876080.08,0,0,0,268711.67,0,170794.98,8795.85,268711.67,179590.83,179590.83
Unit_4,8/6/2024,25322.8,25703.16,25620.91,0,215.4,0.32,40.2,103.58,32.1,8460.71,8450,-10.71,5844872,4010383,4010383,,0,1101474,719629,,,24720,719629,24720,24720
Unit_2,8/7/2024,24108.2,22236.59,22167.73,1940.47,265,0.31,69,0,0,14589.00,14589,8811.00,4575800,3737127.41,3737127.41,656874,0,418889,397148,19260,1995,429,416408,2424,2424
Unit_3,8/7/2024,24727.1,21051.29,21030.32,3696.78,47,0.1,21.05,0,0,20552.81,24600,4047.19,4853876,4286214.33,4286214.33,0,0,0,556503,8363,1247,0,564866,1247,1247
Unit_5,8/7/2024,28531.79643,27988.51329,27889.12989,642.66654,39.8,0.21,58.69,11,0,16997.90,31600,14602.10,11248026.02,9790210,9790210,0,0,0,561355.68,0,0,869933.89,561355.68,869933.89,869933.89
Unit_6,8/7/2024,21865.28014,21707.49759,21638.0336,227.24654,41,0.32,69.46,0,0,0.00,0,0.00,9232280.9,8743000.2,8743000.2,0,0,0,415143.2,0,44631.8,29505.7,415143.2,74137.5,74137.5
Unit_1,8/7/2024,7841.04,7884.54,7864.0402,0,28,0.26,20.49,0,0,0.00,0,0.00,3387014.85,3101323,3101323,0,0,0,271617.49,0,6242.31,7832.05,271617.49,14074.36,14074.36
Unit_4,8/7/2024,25322.8,25555.91,25476.69,0,235,0.31,39.98,117.49,32.1,8461.17,8450,-11.17,5887673,4717846,4717846,,0,378418,775464,,,27270,775464,27270,27270
Unit_2,8/8/2024,24108.2,22301.64,22230.36,1877.84,230,0.32,71,0,0,14537.00,14537,8863.00,4528953,3378241.93,3378241.93,640121,0,733629,394277,19077,2338,432,413354,2770,2770
Unit_3,8/8/2024,24727.1,21050.52,21033.76,3693.34,46,0.08,16.84,0,0,20480.17,24600,4119.83,4843101,4321424.62,4321424.62,0,0,0,515443,3867,809,0,519310,809,809
Unit_5,8/8/2024,28531.79643,28784.10687,28681.89843,0,34.4,0.2,57.47,0,0,20223.30,31600,11376.70,11689681.24,10688246.66,10688246.66,0,0,0,643380.7,0,0,330133.21,643380.7,330133.21,330133.21
Unit_6,8/8/2024,21865.28014,21787.68468,21676.6058,188.67434,42,0.67,146.21,0,0,0.00,0,0.00,9242699.2,8795314.4,8795314.4,0,0,0,411115.3,0,11919.3,24350.2,411115.3,36269.5,36269.5
Unit_1,8/8/2024,7841.04,7884.19,7862.90268,0,28,0.27,21.28,0,0,0.00,0,0.00,3387390.43,3096762.7,3096762.7,0,0,0,276721.31,0,6104.04,7802.38,276721.31,13906.42,13906.42
Unit_4,8/8/2024,25322.8,25549.66,25473.01,0,230,0.3,39.96,103.41,32.1,8468.66,8450,-18.66,5887354,4725791,4725791,,0,147643,784039,,,241161,784039,241161,241161
Unit_2,8/9/2024,24108.2,22050.59,21984.52,2123.68,212,0.3,66,0,0,14387.53,14387.53,9012.47,4313046,2962661.94,2962661.94,654878,0,933420,389562,19371,6755,320,408933,7075,7075
Unit_3,8/9/2024,24727.1,21087.51,21060.17,3666.93,59,0.13,27.41,0,0,20473.29,24600,4126.71,4834974,4313959.26,4313959.26,0,0,0,511785,4730,2695,314,516515,3009,3009
Unit_5,8/9/2024,28532.32557,28695.85606,28608.52347,0,32.9,0.2,57.33,0,0,30542.70,31600,1057.30,11748274.22,10923308.38,10923308.38,0,0,0,690510.1,0,0,106811.75,690510.1,106811.75,106811.75
Unit_6,8/9/2024,21865.28014,21766.19419,21655.22488,210.05526,44,0.36,78.24,0,0,0.00,0,0.00,9233689.5,8801268.6,8801268,0,0,0,409303.5,0,11808,11309.4,409303.5,23117.4,23117.4
Unit_1,8/9/2024,7841.04,7856.43,7839.14585,1.89415,28,0.22,17.28,0,0,0.00,0,0.00,3146320.11,2292487.79,2292487.79,0,0,0,236582.47,0,437580.81,179669.04,236582.47,617249.85,617249.85
Unit_4,8/9/2024,25322.8,25355.4,25274.26,48.54,259,0.32,39.65,84.28,5,8467.87,8500,32.13,5869192,5045227,5045227,,0,0,809129,,,26178,809129,26178,26178
Unit_2,8/10/2024,24108.2,22752.87,22689.24,1418.96,269,0.28,63,0,0,14347.33,14347.33,9052.67,4727579,3170509.38,3170509.38,679008,0,1123383,407179,23123,2149,275,430302,2424,2424
Unit_3,8/10/2024,24727.1,21265.33,20931.55,3795.55,397,1.57,333.86,0,0,20332.07,24600,4267.93,4818806,4303077.63,4303077.63,0,0,0,508281,4781,1182,0,513062,1182,1182
Unit_5,8/10/2024,28532.32557,28699.30323,28611.96015,0,32.7,0.22,63.08,0,0,30525.60,31600,1074.40,11755481.43,10985826.68,10985826.68,0,0,0,702693.34,0,0,43458.38,702693.34,43458.38,43458.38
Unit_6,8/10/2024,21865.28014,21794.69728,21683.58265,181.69749,35,0.36,78.35,0,0,0.00,0,0.00,9239762,8805348.2,8805348,0,0,0,408261.6,0,11374.9,14777.3,408261.6,26152.2,26152.2
Unit_1,8/10/2024,7841.04,4966.34,4953.42752,2887.61248,28,0.26,12.91,0,0,0.00,0,0.00,2092445.09,1875592.77,1875592.77,0,0,0,164143.88,0,36108.54,16599.9,164143.88,52708.44,52708.44
Unit_4,8/10/2024,25322.8,25645.37,25555.61,0,241,0.35,40.1,131.93,5.3,8484.42,8500,15.58,5924623,5075250,5075250,,0,0,804896,,,55907,804896,55907,55907
Unit_2,8/11/2024,24108.2,22822.79,22747.55,1360.65,190,0.33,75,0,0,13072.00,13072,10328.00,4712155,3017161.42,3017161.42,647391,0,1205689,414015,22171,51937,210,436186,52147,52147
Unit_3,8/11/2024,24727.1,21002.38,20966.76,3760.34,60,0.17,35.7,0,0,21188.00,24600,3412.00,4825325,4306543.29,4306543.29,0,0,0,508616,4749,3336,396,513365,3732,3732
Unit_5,8/11/2024,28532.32557,28758.52026,28670.99696,0,27.1,0.21,60.33,0,0,30519.80,31600,1080.20,11795202.88,11029533.29,11029533.29,0,0,0,705968.47,0,0,38952.69,705968.47,38952.69,38952.69
Unit_6,8/11/2024,21865.28014,18337.90725,18244.41617,3620.86397,35,0.33,60.4,0,0,0.00,0,0.00,7804192.2,7327241.5,7327241,0,0,0,350794.6,0,98150.8,28005.3,350794.6,126156.1,126156.1
Unit_1,8/11/2024,7841.04,6069.2,6055.24084,1785.79916,27,0.23,13.95,0,0,0.00,0,0.00,2556378.49,2132261.96,2132261.96,0,0,0,215502.96,0,72164.95,136448.62,215502.96,208613.57,208613.57
Unit_4,8/11/2024,25322.8,25632.06,25519.28,0,75.6,0.44,40.03,296.21,0.5,6700.12,8500,1799.88,5898288,4570045,4570045,,0,519615,785933,,,34091,785933,34091,34091
Unit_2,8/12/2024,24037.3,22716.15,22625.36,1411.94,203,0.4,95,0,0,13606.98,13606.98352,9793.02,4696154,3022038.76,3022038.76,677605,0,1246694,394732,19697,11819,210,414429,12029,12029
Unit_3,8/12/2024,24727.1,18386.95,18341.06,6386.04,82,0.25,45.96,0,0,20407.70,24600,4192.30,4396156,3869324.49,3869324.49,0,0,0,514298,4742,5939,309,519040,6248,6248
Unit_5,8/12/2024,28532.32557,28596.35386,28509.32409,23.00148,29.8,0.22,62.85,0,0,17808.80,31600,13791.20,11755718.5,11027592.89,11027592.89,0,0,0,660027.52,0,0,44275.48,660027.52,44275.48,44275.48
Unit_6,8/12/2024,21865.28014,5272.440243,5245.56007,16619.72007,22,0.19,9.98,0,0,0.00,0,0.00,2143623,1213717.2,1213717,0,0,0,106087.4,0,744912.2,78905.9,106087.4,823818.1,823818.1
Unit_1,8/12/2024,7841.04,7866.66,7845.42002,0,29,0.27,21.23,0,0,0.00,0,0.00,3377224.23,3086858.64,3086858.64,0,0,0,275818.76,0,6044.15,8502.68,275818.76,14546.83,14546.83
Unit_4,8/12/2024,25322.8,25567.9,25465.63,0,233.3,0.4,39.96,0,1.8,8164.22,8500,335.78,5825612,3707535,3707535,,0,1298046,720529,,,110917,720529,110917,110917
Unit_2,8/13/2024,24037.3,22587.09,22496.82,1540.48,199,0.4,91,0,0,14662.00,14662,8738.00,4687293,2888599.78,2888599.78,663693,0,1374674,401709,19694,1451,161,421403,1612,1612
Unit_3,8/13/2024,24727.1,19419.21,19407.64,5319.46,65,0.06,11.65,0,0,20447.19,24600,4152.81,4528711,4020484.89,4020484.89,0,0,0,500305,4761,1442,0,505066,1442,1442
Unit_5,8/13/2024,28526.2336,28767.83,28674.15479,0,30.9,0.22,63.22,0,0,30701.80,31600,898.20,11756561.84,11014657.64,11014657.64,0,0,0,687977.69,0,0,32369.24,687977.69,32369.24,32369.24
Unit_6,8/13/2024,21865.28014,7119.972991,7083.67365,14781.60649,17,0.19,13.48,0,0,0.00,0,0.00,2956417.2,2755866.8,2755866.8,0,0,0,106369.8,0,78655.3,15514.9,106369.8,94170.2,94170.2
Unit_1,8/13/2024,7841.04,7869.21,7846.38929,0,30,0.29,22.82,0,0,0.00,0,0.00,3377807.38,3087046.39,3087046.39,0,0,0,276358.89,0,5796.91,8605.19,276358.89,14402.1,14402.1
Unit_4,8/13/2024,25322.8,25674.24,25558.7,0,85.6,0.45,40.1,306.7,3.3,8485.00,8500,15,5852485,3935154,3935154,,0,1184665,709239,,,34876,709239,34876,34876
Unit_2,8/14/2024,24037.3,22849.44,22758.12,1279.18,210,0.4,91,0,0,14700.25,14700.25,8699.75,4726015,2909300.3,2909300.3,725520,0,1359843,432189,19258,3946,191,451447,4137,4137
Unit_3,8/14/2024,24727.3,21044.58,21004.68,3722.62,141,0.19,39.98,0,0,20255.15,24600,4344.85,4825405,4305372.2,4305372.2,0,0,0,509220,8074,1087,0,517294,1087,1087
Unit_5,8/14/2024,28883.06844,28591.71098,28499.05246,384.01598,28.2,0.26,74.29,0,0,28447.10,31600,3152.90,11690364.72,10903043.14,10903043.14,0,0,0,719981.73,0,0,45711.18,719981.73,45711.18,45711.18
Unit_6,8/14/2024,21865.28014,4854.060734,4829.31356,17035.96658,12,0.07,3.38,0,0,0.00,0,0.00,1949796.2,969180.1,969180.1,0,0,0,86216.1,0,810140.6,84249.8,86216.1,894390.4,894390.4
Unit_1,8/14/2024,7841.04,7871.47,7849.42988,0,30,0.28,22.04,0,0,0.00,0,0.00,3380355.65,3090016.11,3090016.11,0,0,0,276096.44,0,5731.67,8511.43,276096.44,14243.1,14243.1
Unit_4,8/14/2024,25322.8,25616.06,25500.78,0,60.1,0.45,40,704.98,2.2,8479.65,8500,20.35,5854957,4049370,4049370,,0,951833,720097,,,145049,720097,145049,145049
Unit_2,8/15/2024,24037.3,22108.21,22019.86,2017.44,199,0.4,89,0,0,14699.51,14699.51,8700.49,4530108,2916411.17,2916411.17,696628,0,1171139,412054,19289,10039,207,431343,10246,10246
Unit_3,8/15/2024,24727.3,21421.2,21378.44,3348.86,106,0.2,42.84,0,0,20310.36,24600,4289.64,4828331,4280222.05,4280222.05,0,0,0,519360,9987,16836,299,529347,17135,17135
Unit_5,8/15/2024,28883.06844,28850.21792,28756.72164,126.3468,26.8,0.2,57.62,0,0,21371.00,31600,10229.00,11785806.56,11061540,11061540,0,0,0,667532.48,0,0,34648.7,667532.48,34648.7,34648.7
Unit_6,8/15/2024,21865.28014,17100.53325,16999.33377,4865.94637,19,0.15,25.53,0,0,0.00,0,0.00,7206236.1,6513786.9,6513786.9,0,0,0,316243.9,0,365143.2,11062,316243.9,376205.2,376205.2
Unit_1,8/15/2024,7841.04,7870.83,7849.57876,0,30,0.27,21.25,0,0,0.00,0,0.00,3379318.86,3070041.75,3070041.75,0,0,0,294818.85,0,6118.45,8339.81,294818.85,14458.26,14458.26
Unit_4,8/15/2024,25322.8,25584.55,25464.3,0,62.1,0.47,39.95,767.24,5.8,7751.95,8500,748.05,5830116,3890669,3890669,,0,947855,736809,,,266134,736809,266134,266134
Unit_2,8/16/2024,24037.3,22970.86,22874.46,1162.84,210,0.42,96,0,0,14799.24,14799.24,8600.76,4774038,3002247.91,3002247.91,740098,0,1324795,406367,22078,7051,10392,428445,17443,17443
Unit_3,8/16/2024,24727.3,21349.56,21328.29,3399.01,325,0.1,21.34,0,0,20293.48,24600,4306.52,4826511,4266537.09,4266537.09,0,0,0,528182,10987,18547,721,539169,19268,19268
Unit_5,8/16/2024,29331.85592,28751.11775,28658.48777,673.36815,40.6,0.21,60.3,0,0,31222.50,31600,377.50,11692610.19,10937848.73,10937848.73,0,0,0,695953.35,0,0,30953.37,695953.35,30953.37,30953.37
Unit_6,8/16/2024,21865.28014,21780.68857,21669.64536,195.63478,25,0.29,63.03,0,0,0.00,0,0.00,9253732,8806999.4,8806999.4,0,0,0,415902,0,19869.8,10960.8,415902,30830.6,30830.6
Unit_1,8/16/2024,7841.04,7870.09,7848.84076,0,29,0.27,21.24,0,0,0.00,0,0.00,3377543.94,3078807.62,3078807.62,0,0,0,280384.03,0,9367.58,8984.71,280384.03,18352.29,18352.29
Unit_4,8/16/2024,25322.8,25560.78,25438.09,0,56.8,0.48,39.9,719.68,4.2,6265.53,8500,2234.47,5861208,4690686,4690686,,0,270925,582524,,,328410,582524,328410,328410
Unit_2,8/17/2024,24037.3,23116.57,23019.56,1017.74,195,0.42,97,0,0,14860.15,14860.15,8539.85,4761961,2969594.88,2969594.88,764583,0,1350493,413087,24139,0,3672,437226,3672,3672
Unit_3,8/17/2024,24727.3,21024.54,20961.55,3765.75,205,0.3,63.07,0,0,20734.73,24600,3865.27,4825328,4289374.18,4289374.18,0,0,0,516599,4760,12758,413,521359,13171,13171
