Unit,Date,Production_Potential,Gross_Oil_Production,Net_Oil_Production,Oil_Losses,Oil_Salinity,BSW_Outlet,Produced_Water,Discharged_Water,Oil_Content_in_Discharged_Water,Total_WI,Target_WI,WI Losses,Produced Gas,Gas Injection,Target GI,Gas Lift,Import Gas,Gas Export,HP Fuel Gas,LP Fuel Gas,HP Flare,LP Flare,Fuel Gas,Flare,Flare Commulative
Unit_5,6/2/2024,28555.38403,28614.37348,28514.22318,41.16085,256.7,0.35,100.15,0,0,16884.20,31600,14715.80,11740379.85,11037894.86,11037894.86,0,0,0,633166.28,0,0,41984.09,633166.28,41984.09,41984.09
Unit_5,6/3/2024,28546.63884,28691.40944,28536.47583,10.16301,400.4,0.54,154.93,0,0,16856.70,31600,14743.30,11751875.83,11034590.35,11034590.35,0,0,0,638636.16,0,0,50785.93,638636.16,50785.93,50785.93
Unit_5,6/4/2024,28544.37287,28677.65894,28577.28713,0,243.4,0.35,100.37,0,0,16839.90,31600,14760.10,11831936.87,10986946.89,10986946.89,0,0,0,625169.53,0,0,197631.15,625169.53,197631.15,197631.15
Unit_5,6/5/2024,28544.8082,28568.65406,28471.52064,73.28756,244,0.34,97.13,0,0,16814.70,31600,14785.30,11540205.44,10400789.9,10400789.9,0,0,0,594620.02,0,0,513347.43,594620.02,513347.43,513347.43
Unit_5,6/6/2024,28544.8082,28713.12533,28657.71694,0,256.2,0.41,117.98,0,0,16851.90,31600,14748.10,11933186.61,11084335.13,11084335.13,0,0,0,628797.6,0,0,187242.83,628797.6,187242.83,187242.83
Unit_5,6/7/2024,28510.53288,28647.07877,28591.79783,0,258.3,0.44,126.35,0,0,15066.20,31600,16533.80,11750844.92,11047471.67,11047471.67,0,0,0,630637.13,0,0,45862.47,630637.13,45862.47,45862.47
Unit_5,6/8/2024,28510.53288,28657.6184,28602.31713,0,266.4,0.44,126.4,0,0,17105.90,31600,14494.10,11758047.1,11079282,11079282,0,0,0,618941.4,0,0,31919.59,618941.4,31919.59,31919.59
Unit_5,6/9/2024,28510.53288,28642.08065,28586.80936,0,251.3,0.43,123.45,0,0,15861.40,31600,15738.60,11766675.55,11103874.8,11103874.8,0,0,0,609783.44,0,0,25142.63,609783.44,25142.63,25142.63
Unit_5,6/10/2024,28510.53288,28657.93588,28602.63399,0,268.9,0.41,117.75,0,0,20377.10,31600,11222.90,11758245.94,11096345.74,11096345.74,0,0,0,610420.29,0,0,23107.62,610420.29,23107.62,23107.62
Unit_5,6/11/2024,28510.53288,28675.36984,28588.03051,0,255.6,0.39,111.92,0,0,30791.50,31600,808.50,11705881.1,10992809.23,10992809.23,0,0,0,664117.21,0,0,21316.18,664117.21,21316.18,21316.18
Unit_5,6/12/2024,28510.53288,28664.20962,28583.35062,0,282.5,0.42,120.55,0,0,31031.30,31600,568.70,11686203.24,10931624.06,10931624.06,0,0,0,677553.54,374.59,0,53336.58,677928.13,53336.58,53336.58
Unit_5,6/13/2024,28495.54447,28694.52622,28617.051,0,130.3,0.27,77.47,0,0,31213.40,31600,386.60,11675288.65,10943367.52,10943367.52,0,0,0,690118.29,0,0,24562.02,690118.29,24562.02,24562.02
Unit_5,6/14/2024,28494.8928,28687.23845,28609.78291,0,103.1,0.27,77.45,0,0,31204.00,31600,396.00,12582875.01,11828907.65,11828907.65,0,0,0,710206.24,0,0,27943.59,710206.24,27943.59,27943.59
Unit_5,6/15/2024,28474.91129,28514.70746,28440.56922,34.34207,114.4,0.26,74.13,0,0,31171.90,31600,428.10,11640531.26,10913572,10913572,0,0,0,684665,0,0,22958.22,684665,22958.22,22958.22
Unit_5,6/16/2024,28463.6182,28679.63121,28590.72436,0,148.1,0.31,88.9,0,0,23275.80,31600,8324.20,11595067.32,10901924.02,10901924.02,0,0,0,649574.31,0,0,24096.16,649574.31,24096.16,24096.16
Unit_5,6/17/2024,28463.6182,28743.68678,28648.83261,0,118.1,0.33,94.85,0,0,20621.20,31600,10978.80,11611943.66,10929579.12,10929579.12,0,0,0,639807.8,0,0,23004.38,639807.8,23004.38,23004.38
Unit_5,6/18/2024,28463.6182,28685.69833,28616.85265,0,98.2,0.24,68.84,0,0,31182.00,31600,418.00,11629323.75,10751645.45,10751645.45,0,0,0,771294.46,0,0,91811.8,771294.46,91811.8,91811.8
Unit_5,6/19/2024,28471.04877,28758.421,28686.52494,0,100.2,0.25,71.89,0,0,31151.40,31600,448.60,11736486.92,10690353.03,10690353.03,0,0,0,1005266.92,0,0,29194.42,1005266.92,29194.42,29194.42
Unit_5,6/20/2024,28482.0697,27756.43039,27687.03932,795.03038,103.2,0.25,69.39,0,0,31126.80,31600,473.20,11327159.39,10290676.75,10290676.75,0,0,0,986144.11,0,0,29144.38,986144.11,29144.38,29144.38
Unit_5,6/21/2024,28493.86115,28706.67701,28602.34865,0,120.5,0.3,86.06,0,0,31108.10,31600,491.90,11765494.58,10670785,10670785,0,0,0,1013500.51,0,0,59252.36,1013500.51,59252.36,59252.36
Unit_5,6/22/2024,28523.38741,28634.04599,28529.98176,0,135.2,0.32,91.58,0,0,31095.90,31600,504.10,11769600.29,10638957.15,10638957.15,0,0,0,1086268.28,0,0,22784.1,1086268.28,22784.1,22784.1
Unit_5,6/23/2024,28510.25864,28869.88647,28764.96513,0,130.1,0.26,74.98,0,0,31038.60,31600,561.40,11317012.64,8593937.24,8593937.24,0,0,0,1021691.71,0,0,1689836.17,1021691.71,1689836.17,1689836.17
Unit_5,6/24/2024,28502.16707,28480.92082,28377.41309,124.75398,129.6,0.26,73.97,0,0,31135.50,31600,464.50,11690982.17,10435102.63,10435102.63,0,0,0,1100985.52,0,0,137270.77,1100985.52,137270.77,137270.77
Unit_5,6/25/2024,28496.5192,28784.62031,28692.01605,0,136.2,0.32,92.1,0,0,31143.40,31600,456.60,11931653.85,10792231.6,10792231.6,0,0,0,1094141.11,0,0,24540.48,1094141.11,24540.48,24540.48
Unit_5,6/26/2024,28496.00908,28702.87952,28610.53823,0,121,0.34,97.6,0,0,31117.80,31600,482.20,11855006.81,10719082.73,10719082.73,0,0,0,1088358.87,0,0,26942.63,1088358.87,26942.63,26942.63
Unit_5,6/27/2024,28497.67863,28799.97724,28696.94041,0,196.5,0.36,103.68,0,0,31098.60,31600,501.40,11876651.11,10741975.07,10741975.07,0,0,0,1088883.92,0,0,26381.56,1088883.92,26381.56,26381.56
Unit_5,6/28/2024,28492.19413,22674.25366,22593.13265,5899.06148,161.3,0.32,72.53,0,0,31075.60,31600,524.40,8911948.53,6818700.92,6818700.92,0,0,0,786202.62,0,0,1295078.31,786202.62,1295078.31,1295078.31
Unit_5,6/29/2024,28496.49523,28531.79709,28429.71972,66.77551,162.5,0.31,88.4,0,0,31064.70,31600,535.30,11606036.39,9827232.86,9827232.86,0,0,0,1072962.41,0,0,691022.61,1072962.41,691022.61,691022.61
Unit_5,6/30/2024,28496.20311,28666.74002,28564.17987,0,172.6,0.33,94.57,0,0,30961.50,31600,638.50,11814846.34,10532778.17,10532778.17,0,0,0,1079064.83,0,0,183723.19,1079064.83,183723.19,183723.19
Unit_5,7/1/2024,28497.67863,28582.98315,28480.72266,16.95597,174.3,0.34,97.16,0,0,31027.10,31600,572.90,11829219.68,10692771.6,10692771.6,0,0,0,1087743.95,0,0,26809.6,1087743.95,26809.6,26809.6
Unit_5,7/2/2024,28494.8264,28700.12331,28594.58149,0,169.4,0.34,97.55,0,0,31183.80,31600,416.20,11883053.31,10726947.37,10726947.37,0,0,0,1103389.33,0,0,27310.02,1103389.33,27310.02,27310.02
Unit_5,7/3/2024,28494.8264,28659.59205,28554.19928,0,185.6,0.37,106.04,0,0,31189.40,31600,410.60,11874482.59,10738917.23,10738917.23,0,0,0,1085527.42,0,0,25565.88,1085527.42,25565.88,25565.88
Unit_5,7/4/2024,28495.59887,28655.72371,28551.11914,0,218.7,0.39,111.78,0,0,31161.80,31600,438.20,11888519.98,10759142.14,10759142.14,0,0,0,1081175.89,0,0,23818.41,1081175.89,23818.41,23818.41
Unit_5,7/5/2024,28495.59887,28650.53399,28545.94837,0,216.8,0.4,114.64,0,0,31175.80,31600,424.20,11884905.7,10740903.87,10740903.87,0,0,0,1096527.43,0,0,23055.56,1096527.43,23055.56,23055.56
Unit_5,7/6/2024,28495.59887,28648.70291,28544.12397,0,219.4,0.38,108.88,0,0,31202.10,31600,397.90,11880730.92,10727316.29,10727316.29,0,0,0,1098829.24,0,0,26105.3,1098829.24,26105.3,26105.3
Unit_5,7/7/2024,28495.59887,28758.70335,28653.72287,0,221.9,0.4,115.07,0,0,22309.30,31600,9290.70,11849290.83,10738353.15,10738353.15,0,0,0,1044917.81,0,0,39508.12,1044917.81,39508.12,39508.12
Unit_5,7/8/2024,28498.32256,28718.89271,28616.79258,0,224.8,0.4,114.92,104,0,29543.20,31600,2056.80,11867713.24,10740941.19,10740941.19,0,0,0,1074541.47,0,0,26201.41,1074541.47,26201.41,26201.41
Unit_5,7/9/2024,28498.32256,29126.33587,29022.78722,0,211.5,0.38,110.7,53,0,23815.50,31600,7784.50,11930942.16,10840807.48,10840807.48,0,0,0,1035014.28,0,0,27826.08,1035014.28,27826.08,27826.08
Unit_5,7/10/2024,29180.48762,29321.88249,29220.12882,0,223.2,0.37,108.51,163,0,27581.70,31600,4018.30,11984672.46,10851198,10851198,0,0,0,1078022.26,0,0,26843.39,1078022.26,26843.39,26843.39
Unit_5,7/11/2024,28501.95388,28636.65032,28538.47856,0,200.2,0.37,105.98,102,0,31279.40,31600,320.60,11684863.32,10536323,10536323,0,0,0,1093701.26,0,0,26636.67,1093701.26,26636.67,26636.67
Unit_5,7/12/2024,28501.95388,28646.02557,28547.82167,0,209.5,0.39,111.77,0,0,31283.90,31600,316.10,11696491.19,10558577,10558577,0,0,0,1079869.32,0,0,29418.45,1079869.32,29418.45,29418.45
Unit_5,7/13/2024,28501.95388,28664.41815,28566.15119,0,193.8,0.39,111.84,0,0,31261.30,31600,338.70,11712689.03,10526096,10526096,0,0,0,1091353.11,0,0,66553.12,1091353.11,66553.12,66553.12
Unit_5,7/14/2024,28501.95388,28706.12445,28607.71452,0,199.8,0.37,106.24,110,0,31250.60,31600,349.40,11722333.16,10582185.23,10582185.23,0,0,0,1083912.01,0,0,27915.69,1083912.01,27915.69,27915.69
Unit_5,7/15/2024,28501.95388,28682.14099,28583.81328,0,180.8,0.37,106.15,101,0,31213.40,31600,386.60,11727171.15,10593224.49,10593224.49,0,0,0,1079264.99,0,0,26518.11,1079264.99,26518.11,26518.11
Unit_5,7/16/2024,28501.95388,28658.9039,28560.65585,0,183,0.38,108.94,88,0,31189.00,31600,411.00,11739863.07,10596885,10596885,0,0,0,1087830.95,0,0,26338.61,1087830.95,26338.61,26338.61
Unit_5,7/17/2024,28077.52611,28625.281,28525.09493,0,195.9,0.37,105.93,110,0,31121.40,31600,478.60,11733746.24,10581987.16,10581987.16,0,0,0,1096718.59,0,0,26636.01,1096718.59,26636.01,26636.01
Unit_5,7/18/2024,28497.55364,28614.9079,28513.1691,0,173.4,0.38,108.76,0,0,31062.30,31600,537.70,11731498.69,10600691.13,10600691.13,0,0,0,1075967.6,0,0,26406.09,1075967.6,26406.09,26406.09
Unit_5,7/19/2024,28497.55364,28719.59834,28617.48732,0,178.9,0.39,112.04,0,0,31085.80,31600,514.20,11741021.3,10612543.01,10612543.01,0,0,0,1075368.9,0,0,24795.28,1075368.9,24795.28,24795.28
Unit_5,7/20/2024,28497.55364,28735.55888,28633.39121,0,180.8,0.36,103.45,0,0,31085.00,31600,515.00,11708693.01,10580413,10580413,0,0,0,1076023.35,0,0,23951.76,1076023.35,23951.76,23951.76
Unit_5,7/21/2024,28497.55364,28667.62425,28565.69802,0,186.1,0.45,129.12,43,0,31073.90,31600,526.10,11687010.8,10548205.43,10548205.43,0,0,0,1087877.49,0,0,22694.89,1087877.49,22694.89,22694.89
Unit_5,7/22/2024,28497.55364,28638.2101,28536.38845,0,168.5,0.38,108.85,72,0,31100.60,31600,499.40,11701398.28,10521744.55,10521744.55,0,0,0,1116011.73,0,0,35654.63,1116011.73,35654.63,35654.63
Unit_5,7/23/2024,28497.55364,28630.34158,28528.5479,0,141.1,0.36,103.07,107,0,31088.20,31600,511.80,11722910.45,10561825.05,10561825.05,0,0,0,1093315.56,0,0,39610.64,1093315.56,39610.64,39610.64
Unit_5,7/24/2024,28497.55364,28754.38268,28652.14798,0,91.8,0.22,63.17,98,0,31084.70,31600,515.30,11647986.12,10138262.67,10138262.67,0,0,0,1068400.95,0,0,413039.29,1068400.95,413039.29,413039.29
Unit_5,7/25/2024,28497.55364,28783.6176,28681.27896,0,86.5,0.21,60.35,0,0,31081.00,31600,519.00,11707510.16,10218685.53,10218685.53,0,0,0,1094130.39,0,0,366723.48,1094130.39,366723.48,366723.48
Unit_5,7/26/2024,28500.19,28761.93474,28662.36993,0,92.4,0.24,68.95,235,0,31069.10,31600,530.90,11731712.15,10203341.13,10203341.13,0,0,0,1093431.45,0,0,406691.47,1093431.45,406691.47,406691.47
Unit_5,7/27/2024,28500.19,28776.7554,28677.13928,0,92.4,0.22,63.22,62,0,31140.70,31600,459.30,11900816.41,10964595.36,10964595.36,0,0,0,859238.96,0,0,48258.37,859238.96,48258.37,48258.37
Unit_5,7/28/2024,28500.19,28757.22584,28657.67733,0,96.8,0.22,63.18,0,0,31103.80,31600,496.20,11781327.54,11023372.99,11023372.99,0,0,0,696962,0,0,32772.51,696962,32772.51,32772.51
Unit_5,7/29/2024,28500.19,28736.66005,28637.18273,0,96.6,0.22,63.14,60,0,31092.20,31600,507.80,11771873.21,11038009.92,11038009.92,0,0,0,677343.85,0,0,28973.22,677343.85,28973.22,28973.22
Unit_5,7/30/2024,28585.25966,28701.03402,28635.12047,0,86.1,0.23,66.01,89,0,31100.00,31600,500.00,11786486.64,11101163.13,11101163.13,0,0,0,625944.93,0,0,30231.09,625944.93,30231.09,30231.09
Unit_5,7/31/2024,28585.25966,28787.53143,28721.41924,0,91,0.24,69.09,260,0,31063.30,31600,536.70,11746066.13,10809727.23,10809727.23,0,0,0,657244.92,0,0,251558.83,657244.92,251558.83,251558.83
Unit_5,8/1/2024,28901.95103,28763.46168,28664.26122,237.68981,58.6,0.26,74.72,265,0,30959.50,31600,640.50,11480145.2,9884871.36,9884871.36,0,0,0,656915.44,0,0,912414.51,656915.44,912414.51,912414.51
Unit_5,8/2/2024,28531.79643,18688.94827,18622.58636,9909.21007,59.2,0.27,50.41,168,0,19692.10,31600,11907.90,7639964.54,7057328.37,7057328.37,0,0,0,445188.9,2.38,0,120476.39,445191.28,120476.39,120476.39
Unit_5,8/3/2024,28531.79643,0,0,28531.79643,0,0,0,0,0,0.00,31600,31600.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_5,8/4/2024,28531.79643,0,0,28531.79643,0,0,0,0,0,0.00,31600,31600.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_5,8/5/2024,28531.79643,4187.906238,4181.10671,24350.68972,42.9,0.16,6.7,0,0,0.00,31600,31600.00,1329360.2,1390.43,1390.43,0,0,0,16773.11,26.5,0,1286458.84,16799.61,1286458.84,1286458.84
Unit_5,8/6/2024,28531.79643,17342.20431,17292.73672,11239.05971,38.6,0.17,29.44,0,0,10277.70,31600,21322.30,6554001.92,4624325.17,4624325.17,0,0,0,413826.64,6.57,0,1459598.42,413833.21,1459598.42,1459598.42
Unit_5,8/7/2024,28531.79643,27988.51329,27889.12989,642.66654,39.8,0.21,58.69,11,0,16997.90,31600,14602.10,11248026.02,9790210,9790210,0,0,0,561355.68,0,0,869933.89,561355.68,869933.89,869933.89
Unit_5,8/8/2024,28531.79643,28784.10687,28681.89843,0,34.4,0.2,57.47,0,0,20223.30,31600,11376.70,11689681.24,10688246.66,10688246.66,0,0,0,643380.7,0,0,330133.21,643380.7,330133.21,330133.21
Unit_5,8/9/2024,28532.32557,28695.85606,28608.52347,0,32.9,0.2,57.33,0,0,30542.70,31600,1057.30,11748274.22,10923308.38,10923308.38,0,0,0,690510.1,0,0,106811.75,690510.1,106811.75,106811.75
Unit_5,8/10/2024,28532.32557,28699.30323,28611.96015,0,32.7,0.22,63.08,0,0,30525.60,31600,1074.40,11755481.43,10985826.68,10985826.68,0,0,0,702693.34,0,0,43458.38,702693.34,43458.38,43458.38
Unit_5,8/11/2024,28532.32557,28758.52026,28670.99696,0,27.1,0.21,60.33,0,0,30519.80,31600,1080.20,11795202.88,11029533.29,11029533.29,0,0,0,705968.47,0,0,38952.69,705968.47,38952.69,38952.69
Unit_5,8/12/2024,28532.32557,28596.35386,28509.32409,23.00148,29.8,0.22,62.85,0,0,17808.80,31600,13791.20,11755718.5,11027592.89,11027592.89,0,0,0,660027.52,0,0,44275.48,660027.52,44275.48,44275.48
Unit_5,8/13/2024,28526.2336,28767.83,28674.15479,0,30.9,0.22,63.22,0,0,30701.80,31600,898.20,11756561.84,11014657.64,11014657.64,0,0,0,687977.69,0,0,32369.24,687977.69,32369.24,32369.24
Unit_5,8/14/2024,28883.06844,28591.71098,28499.05246,384.01598,28.2,0.26,74.29,0,0,28447.10,31600,3152.90,11690364.72,10903043.14,10903043.14,0,0,0,719981.73,0,0,45711.18,719981.73,45711.18,45711.18
Unit_5,8/15/2024,28883.06844,28850.21792,28756.72164,126.3468,26.8,0.2,57.62,0,0,21371.00,31600,10229.00,11785806.56,11061540,11061540,0,0,0,667532.48,0,0,34648.7,667532.48,34648.7,34648.7
Unit_5,8/16/2024,29331.85592,28751.11775,28658.48777,673.36815,40.6,0.21,60.3,0,0,31222.50,31600,377.50,11692610.19,10937848.73,10937848.73,0,0,0,695953.35,0,0,30953.37,695953.35,30953.37,30953.37
Unit_5,8/17/2024,29331.85592,28657.62623,28565.29746,766.55846,25.2,0.21,60.11,0,0,31003.60,31600,596.40,11652202.94,10881470.68,10881470.68,0,0,0,708986.78,0,0,31811.88,708986.78,31811.88,31811.88
Unit_5,8/18/2024,29331.85592,28610.50802,28518.33106,813.52486,22.5,0.2,57.15,0,0,30592.50,31600,1007.50,11600623.15,10627087.32,10627087.32,0,0,0,669437.17,0,0,274206.94,669437.17,274206.94,274206.94
Unit_5,8/19/2024,28547.9067,28608.26061,28516.53271,31.37399,24.3,0.24,68.6,0,0,28579.10,31600,3020.90,11679751.19,10880600.52,10880600.52,0,0,0,698232.47,0,0,71030.97,698232.47,71030.97,71030.97
Unit_5,8/20/2024,28547.9067,28662.57388,28570.67184,0,24,0.2,57.24,0,0,17876.00,31600,13724.00,11644601.26,10715048.39,10715048.39,0,0,0,624812.49,0,0,279272.99,624812.49,279272.99,279272.99
Unit_5,8/21/2024,28547.9067,28616.99246,28525.23657,22.67013,28.7,0.21,60.02,0,0,15798.30,31600,15801.70,11701835.87,10981881,10981881,0,0,0,656226.12,0,0,37383.17,656226.12,37383.17,37383.17
Unit_5,8/22/2024,28547.9067,28661.55733,28569.65855,0,29.6,0.19,54.38,0,0,31098.20,31709.7,611.50,11721997.81,10958451.8,10958451.8,0,0,0,707178.5,0,0,31054.24,707178.5,31054.24,31054.24
Unit_5,8/23/2024,28569.75093,28679.28566,28588.9269,0,29,0.19,54.42,0,0,25118.90,31704.6,6585.70,11711444.75,10989034.2,10989034.2,0,0,0,664226.11,0,0,32601.07,664226.11,32601.07,32601.07
Unit_5,8/24/2024,28569.75093,28628.23077,28538.17402,31.57691,28.7,0.2,57.19,0,0,12258.70,19800,7541.30,11692834.67,11000885.38,11000885.38,0,0,0,613823.63,0,0,46009.83,613823.63,46009.83,46009.83
Unit_5,8/25/2024,28569.75093,28689.4809,28599.09002,0,30.9,0.21,60.18,0,0,18798.70,19800,1001.30,11716003.52,10983134.68,10983134.68,0,0,0,649160.29,0,0,53056.67,649160.29,53056.67,53056.67
Unit_5,8/26/2024,28569.78841,-47113.60431,28739.54189,0,29.2,0.19,54.7,0,0,19226.50,19800,573.50,11786239.64,11082437.32,11082437.32,0,0,0,637629.04,0,0,36224.3,637629.04,36224.3,36224.3
Unit_5,8/27/2024,28569.77459,28768.49202,28676.03423,0,28.7,0.19,54.58,0,0,19319.00,19800,481.00,11760967.11,11061428.36,11061428.36,0,0,0,636507.77,0,0,34148.27,636507.77,34148.27,34148.27
Unit_5,8/28/2024,28569.77459,29370.12352,29275.73217,0,29.1,0.18,52.79,0,0,15463.50,19800,4336.50,12025785.33,11307414.82,11307414.82,0,0,0,651532.99,0,0,38034,651532.99,38034,38034
Unit_5,8/29/2024,29387.61147,29553.48078,29452.83698,0,27.1,0.17,50.15,0,0,19357.30,19800,442.70,12086222.95,11375743.04,11375743.04,0,0,0,645704.53,0,0,36310.15,645704.53,36310.15,36310.15
Unit_5,8/30/2024,29387.40295,29807.15683,29703.60442,0,29.2,0.2,59.52,0,0,19241.70,19800,558.30,12198366.72,11491127.01,11491127.01,0,0,0,647304.76,0,0,32429.34,647304.76,32429.34,32429.34
Unit_5,8/31/2024,29387.40296,14971.50757,14908.58872,14478.81424,30.5,0.18,26.88,0,0,19258.70,19800,541.30,6339928.59,2569747.51,2569747.51,0,0,0,382320.68,0,0,2202134.58,382320.68,2202134.58,2202134.58
Unit_5,9/1/2024,28569.77459,18402.77663,18343.63276,10226.14183,32.4,0.21,38.6,0,0,19301.70,19800,498.30,6598268.84,3801427.47,3801427.47,0,0,0,511589.04,0,0,2253382.57,511589.04,2253382.57,2253382.57
Unit_5,9/2/2024,29387.40295,29661.70836,29558.66125,0,33.7,0.2,59.23,0,0,19266.30,19800,533.70,12140645.33,11380479.35,11380479.35,0,0,0,674373.71,0,0,58472.44,674373.71,58472.44,58472.44
Unit_5,9/3/2024,29387.40295,29528.05362,29425.47083,0,31.8,0.23,67.83,0,0,13110.20,19800,6689.80,12075593.68,11347289,11347289,0,0,0,651959.99,0,0,49315.64,651959.99,49315.64,49315.64
Unit_5,9/4/2024,29619.58141,29769.75301,29679.99508,0,30.4,0.21,62.45,0,0,19212.30,19800,587.70,12168804.97,11421919.6,11421919.6,0,0,0,670666.37,0,0,48732.82,670666.37,48732.82,48732.82
Unit_5,9/5/2024,29619.58141,29712.6772,29623.09136,0,28.6,0.22,65.31,0,0,19483.20,19800,316.80,12129727.99,11378670.82,11378670.82,0,0,0,687551.9,0,0,36485.03,687551.9,36485.03,36485.03
Unit_5,9/6/2024,28547.46,29527.4134,29468.35857,0,27.8,0.2,59.05,0,0,19309.70,19800,490.30,12132224.64,11084335.13,11084335.13,0,0,0,738361.07,0,0,36496.3,738361.07,36496.3,36496.3
Unit_5,9/7/2024,28547.46,29459.00052,29397.13662,0,29.9,0.21,61.86,0,0,19455.20,19800,344.80,12124541.42,11047471.67,11047471.67,0,0,0,724524.42,0,0,35210.35,724524.42,35210.35,35210.35
Unit_5,9/8/2024,28547.46,29514.94089,29450.00803,0,29.3,0.22,64.93,0,0,19414.30,19800,385.70,12159532.16,11079282,11079282,0,0,0,742907.61,0,0,34956.49,742907.61,34956.49,34956.49
Unit_5,9/9/2024,29387.63405,29469.2723,29379.95261,7.68144,26.4,0.2,58.87,0,0,19501.90,19800,298.10,12155231.55,11364904.91,11364904.91,0,0,0,729043.25,0,0,35268.62,729043.25,35268.62,35268.62
Unit_5,9/10/2024,28985.53249,29261.10042,29168.87921,0,23.9,0.2,58.45,0,0,18898.40,19800,901.60,12060190.07,11280677.07,11280677.07,0,0,0,714046.94,0,0,39334.39,714046.94,39334.39,39334.39
Unit_5,9/11/2024,28985.53249,29207.96194,29115.90821,0,25.7,0.23,67.12,0,0,16517.90,19800,3282.10,12053801.3,11282434.92,11282434.92,0,0,0,702021.08,0,0,43030.78,702021.08,43030.78,43030.78
Unit_5,9/12/2024,28863.75577,29326.76795,29240.68753,0,26.4,0.2,58.59,0,0,12598.90,19800,7201.10,12005592.89,11012644.04,11012644.04,0,0,0,698673,0,0,276490.37,698673,276490.37,276490.37
Unit_5,9/13/2024,28863.75577,29235.67286,29149.86344,0,24.4,0.2,58.41,0,0,19298.00,19800,502.00,12012128.94,11219857,11219857,0,0,0,747179.56,0,0,33188.09,747179.56,33188.09,33188.09
Unit_5,9/14/2024,28863.75577,29223.08495,29137.30886,0,26.4,0.18,52.54,0,0,19286.30,19800,513.70,11996955.15,11195930.79,11195930.79,0,0,0,734104.84,0,0,36923.14,734104.84,36923.14,36923.14
Unit_5,9/15/2024,28863.75577,29314.5332,29228.48869,0,29.4,0.18,52.7,0,0,18644.10,19800,1155.90,12019028.36,11219796.3,11219796.3,0,0,0,732519.27,0,0,40274.96,732519.27,40274.96,40274.96
Unit_5,9/16/2024,29387.94122,29440.2553,29354.03825,33.90297,24.3,0.23,67.66,0,0,17052.80,19800,2747.20,12078802.56,11284197.5,11284197.5,0,0,0,731113.73,0,0,39141.54,731113.73,39141.54,39141.54
Unit_5,9/17/2024,29387.94122,29419.38472,29333.22879,54.71243,24,0.22,64.67,0,0,18166.60,19800,1633.40,12087599.11,11297134.53,11297134.53,0,0,0,725724.46,0,0,41584.69,725724.46,41584.69,41584.69
Unit_5,9/18/2024,29387.94122,29466.25754,29379.96434,7.97688,21.5,0.2,58.87,0,0,15857.50,19800,3942.50,12092391.08,11294847.68,11294847.68,0,0,0,733980.94,0,0,40809,733980.94,40809,40809
Unit_5,9/19/2024,29387.94122,29380.36154,29294.31989,93.62133,20.2,0.22,64.58,0,0,16247.90,19800,3552.10,12069730.4,11250928.78,11250928.78,0,0,0,744627.3,0,0,51300.79,744627.3,51300.79,51300.79
Unit_5,9/20/2024,29387.94122,29289.52067,29203.74505,184.19617,19.6,0.2,58.52,0,0,19359.39,19800,440.61,12064085.68,11273156.31,11273156.31,0,0,0,724742.98,0,0,41167.34,724742.98,41167.34,41167.34
Unit_5,9/21/2024,29387.94,29270.39966,29184.68,203.26,28.8,0.21,61.41,0,0,19403.70,19800,396.30,12066288.33,11273977.87,11273977.87,0,0,0,726538.41,0,0,41106.75,726538.41,41106.75,41106.75
Unit_5,9/22/2024,29387.94122,29275.31443,29189.58042,198.3608,26.5,0.19,55.56,0,0,19404.70,19800,395.30,12073708.08,11282914.98,11282914.98,0,0,0,726959.37,0,0,40048.02,726959.37,40048.02,40048.02
Unit_5,9/23/2024,29387.94122,29446.22324,29359.98871,27.95251,29,0.24,70.63,0,0,19405.70,19800,394.30,12049085.8,11267232.4,11267232.4,0,0,0,721333.68,0,0,36609.4,721333.68,36609.4,36609.4
Unit_5,9/24/2024,29387.96191,29346.76131,29260.81806,127.14385,28.9,0.23,67.45,0,0,19401.90,19800,398.10,12021864.67,11240165.61,11240165.61,0,0,0,724734.55,0,0,33334.43,724734.55,33334.43,33334.43
Unit_5,9/25/2024,29387.19199,29274.86213,29189.12944,198.06255,32.4,0.25,73.15,0,0,13592.50,19800,6207.50,11980350.19,11215645.75,11215645.75,0,0,0,705553.9,0,0,35841.12,705553.9,35841.12,35841.12
Unit_5,9/26/2024,29385.87513,29174.60056,29031.90887,353.96626,32.4,0.25,72.74,0,0,0.79,19800,19799.21,11986815.97,11297114.22,11297114.22,0,0,0,628916.56,0,0,37751.26,628916.56,37751.26,37751.26
Unit_5,9/27/2024,29385.67313,29342.34688,29200.96626,184.70687,42.9,0.25,73.18,0,0,13784.13,19800,6015.87,12037223.15,11276764.67,11276764.67,0,0,0,699368.06,3.79,0,38377,699371.85,38377,38377
Unit_5,9/28/2024,29385.27464,29371.22685,29273.47442,111.80022,44.2,0.22,64.54,0,0,7163.00,19800,12637.00,12056683.63,11328168.2,11328168.2,0,0,0,667210.12,0,0,38817.7,667210.12,38817.7,38817.7
Unit_5,9/29/2024,29385.30709,29369.45161,29272.32444,112.98265,39.7,0.22,64.54,0,0,12892.74,19800,6907.26,12041993.56,11282488.61,11282488.61,0,0,0,696718.44,0,0,40430.76,696718.44,40430.76,40430.76
